id,category,term,origin,relation,definition,example,exampleSource,otherMeanings,sourcePages,dictionaryCode
relation-414491-6,어휘 관계,뜨다,,동음이의어 안에서 다의 관계,종이나 김 따위를 틀에 펴서 낱장으로 만들어 내다.,한지는 틀로 하나씩 떠서 말린다.,표준국어대사전 용례,물속이나 지면 따위에서 가라앉거나 내려앉지 않고 물 위나 공중에 있거나 위쪽으로 솟아오르다. | 착 달라붙지 않아 틈이 생기다. | 물기 있는 물체가 제 훈김으로 썩기 시작하다. | 누룩이나 메주 따위가 발효하다. | 병 따위로 얼굴빛이 누르고 살갗이 부은 것처럼 되다. | 다른 곳으로 가기 위하여 있던 곳에서 다른 곳으로 떠나다. | 실 따위로 코를 얽어서 무엇을 만들다.,6,414491
relation-414491-7,어휘 관계,뜨다,,동음이의어 안에서 다의 관계,피륙에서 옷감이 될 만큼 끊어 내다.,혼숫감으로 옷감을 떠 왔다.,표준국어대사전 용례,물속이나 지면 따위에서 가라앉거나 내려앉지 않고 물 위나 공중에 있거나 위쪽으로 솟아오르다. | 착 달라붙지 않아 틈이 생기다. | 물기 있는 물체가 제 훈김으로 썩기 시작하다. | 누룩이나 메주 따위가 발효하다. | 병 따위로 얼굴빛이 누르고 살갗이 부은 것처럼 되다. | 다른 곳으로 가기 위하여 있던 곳에서 다른 곳으로 떠나다. | 실 따위로 코를 얽어서 무엇을 만들다.,6,414491
relation-414839-1,어휘 관계,뜨다,,동음이의어 안에서 다의 관계,물속이나 지면 따위에서 가라앉거나 내려앉지 않고 물 위나 공중에 있거나 위쪽으로 솟아오르다.,종이배가 물에 뜨다.,표준국어대사전 용례,물기 있는 물체가 제 훈김으로 썩기 시작하다. | 누룩이나 메주 따위가 발효하다. | 병 따위로 얼굴빛이 누르고 살갗이 부은 것처럼 되다. | 다른 곳으로 가기 위하여 있던 곳에서 다른 곳으로 떠나다. | 어떤 곳에 담겨 있는 물건을 퍼내거나 덜어 내다. | 수저 따위로 음식을 조금 먹다. | 종이나 김 따위를 틀에 펴서 낱장으로 만들어 내다. | 피륙에서 옷감이 될 만큼 끊어 내다.,"4,5",414839
relation-414839-2,어휘 관계,뜨다,,동음이의어 안에서 다의 관계,착 달라붙지 않아 틈이 생기다.,풀칠이 잘못되어 도배지가 떴다.,표준국어대사전 용례,물기 있는 물체가 제 훈김으로 썩기 시작하다. | 누룩이나 메주 따위가 발효하다. | 병 따위로 얼굴빛이 누르고 살갗이 부은 것처럼 되다. | 다른 곳으로 가기 위하여 있던 곳에서 다른 곳으로 떠나다. | 어떤 곳에 담겨 있는 물건을 퍼내거나 덜어 내다. | 수저 따위로 음식을 조금 먹다. | 종이나 김 따위를 틀에 펴서 낱장으로 만들어 내다. | 피륙에서 옷감이 될 만큼 끊어 내다.,"4,5",414839
relation-98122-1,어휘 관계,뜨다,,동음이의어 안에서 다의 관계,물기 있는 물체가 제 훈김으로 썩기 시작하다.,퇴비가 뜨다.,표준국어대사전 용례,물속이나 지면 따위에서 가라앉거나 내려앉지 않고 물 위나 공중에 있거나 위쪽으로 솟아오르다. | 착 달라붙지 않아 틈이 생기다. | 다른 곳으로 가기 위하여 있던 곳에서 다른 곳으로 떠나다. | 어떤 곳에 담겨 있는 물건을 퍼내거나 덜어 내다. | 수저 따위로 음식을 조금 먹다. | 종이나 김 따위를 틀에 펴서 낱장으로 만들어 내다. | 피륙에서 옷감이 될 만큼 끊어 내다. | 실 따위로 코를 얽어서 무엇을 만들다.,5,98122
relation-98122-2,어휘 관계,뜨다,,동음이의어 안에서 다의 관계,누룩이나 메주 따위가 발효하다.,어두운 방에 들어서니 곰팡이 뜨는 냄새가 났다.,표준국어대사전 용례,물속이나 지면 따위에서 가라앉거나 내려앉지 않고 물 위나 공중에 있거나 위쪽으로 솟아오르다. | 착 달라붙지 않아 틈이 생기다. | 다른 곳으로 가기 위하여 있던 곳에서 다른 곳으로 떠나다. | 어떤 곳에 담겨 있는 물건을 퍼내거나 덜어 내다. | 수저 따위로 음식을 조금 먹다. | 종이나 김 따위를 틀에 펴서 낱장으로 만들어 내다. | 피륙에서 옷감이 될 만큼 끊어 내다. | 실 따위로 코를 얽어서 무엇을 만들다.,5,98122
relation-98122-3,어휘 관계,뜨다,,동음이의어 안에서 다의 관계,병 따위로 얼굴빛이 누르고 살갗이 부은 것처럼 되다.,부황이 들어 뜬 얼굴.,표준국어대사전 용례,물속이나 지면 따위에서 가라앉거나 내려앉지 않고 물 위나 공중에 있거나 위쪽으로 솟아오르다. | 착 달라붙지 않아 틈이 생기다. | 다른 곳으로 가기 위하여 있던 곳에서 다른 곳으로 떠나다. | 어떤 곳에 담겨 있는 물건을 퍼내거나 덜어 내다. | 수저 따위로 음식을 조금 먹다. | 종이나 김 따위를 틀에 펴서 낱장으로 만들어 내다. | 피륙에서 옷감이 될 만큼 끊어 내다. | 실 따위로 코를 얽어서 무엇을 만들다.,5,98122
relation-98123-1,어휘 관계,뜨다,,동음이의 관계,다른 곳으로 가기 위하여 있던 곳에서 다른 곳으로 떠나다.,고향에서 뜨다.,표준국어대사전 용례,물속이나 지면 따위에서 가라앉거나 내려앉지 않고 물 위나 공중에 있거나 위쪽으로 솟아오르다. | 착 달라붙지 않아 틈이 생기다. | 물기 있는 물체가 제 훈김으로 썩기 시작하다. | 누룩이나 메주 따위가 발효하다. | 병 따위로 얼굴빛이 누르고 살갗이 부은 것처럼 되다. | 어떤 곳에 담겨 있는 물건을 퍼내거나 덜어 내다. | 수저 따위로 음식을 조금 먹다. | 종이나 김 따위를 틀에 펴서 낱장으로 만들어 내다.,5,98123
relation-99592-1,어휘 관계,뜨다,,동음이의 관계,실 따위로 코를 얽어서 무엇을 만들다.,털실로 장갑을 떠서 선물하였다.,표준국어대사전 용례,물속이나 지면 따위에서 가라앉거나 내려앉지 않고 물 위나 공중에 있거나 위쪽으로 솟아오르다. | 착 달라붙지 않아 틈이 생기다. | 물기 있는 물체가 제 훈김으로 썩기 시작하다. | 누룩이나 메주 따위가 발효하다. | 병 따위로 얼굴빛이 누르고 살갗이 부은 것처럼 되다. | 다른 곳으로 가기 위하여 있던 곳에서 다른 곳으로 떠나다. | 어떤 곳에 담겨 있는 물건을 퍼내거나 덜어 내다. | 수저 따위로 음식을 조금 먹다.,6,99592
relation-418802-1,어휘 관계,마르다,,다의 관계,물기가 다 날아가서 없어지다.,날씨가 맑아 빨래가 잘 마른다.,표준국어대사전 용례,,"6,7",418802
relation-418802-2,어휘 관계,마르다,,다의 관계,입이나 목구멍에 물기가 적어져 갈증이 나다.,뜨거운 태양 아래서 달리기를 했더니 목이 몹시 마른다.,표준국어대사전 용례,,"6,7",418802
relation-418802-4,어휘 관계,마르다,,다의 관계,강이나 우물 따위의 물이 줄어 없어지다.,가뭄에도 이 우물은 마르지 않는다.,표준국어대사전 용례,,7,418802
relation-418802-5,어휘 관계,마르다,,다의 관계,돈이나 물건 따위가 다 쓰여 없어지다.,전투 수당 외에는 따로 돈이 나올 구멍이 없어 보이는데도 그의 주머니 속은 마르지 않았다.,표준국어대사전 용례,,7,418802
relation-418802-6,어휘 관계,마르다,,다의 관계,감정이나 열정 따위가 없어지다.,애정이 마르다.,표준국어대사전 용례,,7,418802
relation-111365-1,어휘 관계,맞다,,동음이의 관계,오는 사람이나 물건을 예의로 받아들이다.,현관에서 방문객을 맞다.,표준국어대사전 용례,"문제에 대한 답이 틀리지 아니하다. | 어떤 행동, 의견, 상황 따위가 다른 것과 서로 어긋나지 아니하고 같거나 어울리다. | 모습, 분위기, 취향 따위가 다른 것에 잘 어울리다.",6,111365
relation-420703-1,어휘 관계,맞다,,동음이의어 안에서 다의 관계,문제에 대한 답이 틀리지 아니하다.,네 답이 맞는다.,표준국어대사전 용례,오는 사람이나 물건을 예의로 받아들이다.,7,420703
relation-420703-8,어휘 관계,맞다,,동음이의어 안에서 다의 관계,"어떤 행동, 의견, 상황 따위가 다른 것과 서로 어긋나지 아니하고 같거나 어울리다.",만일 내 동작이 다른 사람들과 맞지 않으면 관중이 웃을 것이다.,표준국어대사전 용례,오는 사람이나 물건을 예의로 받아들이다.,7,420703
relation-420703-9,어휘 관계,맞다,,동음이의어 안에서 다의 관계,"모습, 분위기, 취향 따위가 다른 것에 잘 어울리다.",그것은 나의 분위기와는 절대로 맞지 않는다.,표준국어대사전 용례,오는 사람이나 물건을 예의로 받아들이다.,7,420703
relation-423767-1,어휘 관계,매다,,다의 관계,끈이나 줄 따위의 두 끝을 엇걸고 잡아당기어 풀어지지 아니하게 마디를 만들다.,신발 끈을 매다.,표준국어대사전 용례,,6,423767
relation-423767-10,어휘 관계,매다,,다의 관계,일정한 기준에 따라 사물의 값이나 등수 따위를 정하다.,상품에 값을 매다.,표준국어대사전 용례,,"6,7",423767
relation-423767-2,어휘 관계,매다,,다의 관계,끈이나 줄 따위로 꿰매거나 동이거나 하여 무엇을 만들다.,붓을 매다.,표준국어대사전 용례,,6,423767
relation-423767-4,어휘 관계,매다,,다의 관계,옷감을 짜기 위하여 날아 놓은 날실에 풀을 먹이고 고루 다듬어 말리어 감다.,베를 매다.,표준국어대사전 용례,,6,423767
relation-423767-5,어휘 관계,매다,,다의 관계,끈이나 줄 따위를 몸에 두르거나 감아 잘 풀어지지 아니하게 마디를 만들다.,전대를 허리에 매다.,표준국어대사전 용례,,6,423767
relation-423767-6,어휘 관계,매다,,다의 관계,달아나지 못하도록 고정된 것에 끈이나 줄 따위로 잇대어 묶다.,소를 말뚝에 매다.,표준국어대사전 용례,,"6,7",423767
relation-423767-9,어휘 관계,매다,,다의 관계,(비유적으로) 어떤 데에서 떠나지 못하고 딸리어 있다.,형은 그 일에 목을 매고 있다.,표준국어대사전 용례,,"6,7",423767
relation-114608-1,어휘 관계,먹다,,동음이의 관계,귀나 코가 막혀서 제 기능을 하지 못하게 되다. 또는 그렇게 되게 하다.,코 먹은 소리를 내다.,표준국어대사전 용례,"연기나 가스 따위를 들이마시다. | 일정한 나이에 이르거나 나이를 더하다. | 욕, 핀잔 따위를 듣거나 당하다. | 수익이나 이문을 차지하여 가지다. | 물이나 습기 따위를 빨아들이다. | 어떤 등급을 차지하거나 점수를 따다. | 날이 있는 도구가 소재를 깎거나 자르거나 갈거나 하는 작용을 하다. | 바르는 물질이 배어들거나 고루 퍼지다.",7,114608
relation-425031-10,어휘 관계,먹다,,동음이의어 안에서 다의 관계,물이나 습기 따위를 빨아들이다.,기름 먹은 종이.,표준국어대사전 용례,귀나 코가 막혀서 제 기능을 하지 못하게 되다. 또는 그렇게 되게 하다.,8,425031
relation-425031-11,어휘 관계,먹다,,동음이의어 안에서 다의 관계,어떤 등급을 차지하거나 점수를 따다.,1등을 먹다.,표준국어대사전 용례,귀나 코가 막혀서 제 기능을 하지 못하게 되다. 또는 그렇게 되게 하다.,8,425031
relation-425031-16,어휘 관계,먹다,,동음이의어 안에서 다의 관계,날이 있는 도구가 소재를 깎거나 자르거나 갈거나 하는 작용을 하다.,이 고기에는 칼이 잘 먹지 않는다.,표준국어대사전 용례,귀나 코가 막혀서 제 기능을 하지 못하게 되다. 또는 그렇게 되게 하다.,8,425031
relation-425031-17,어휘 관계,먹다,,동음이의어 안에서 다의 관계,바르는 물질이 배어들거나 고루 퍼지다.,옷감에 풀이 잘 먹어야 다림질하기가 좋다.,표준국어대사전 용례,귀나 코가 막혀서 제 기능을 하지 못하게 되다. 또는 그렇게 되게 하다.,8,425031
relation-425031-18,어휘 관계,먹다,,동음이의어 안에서 다의 관계,"벌레, 균 따위가 파 들어가거나 퍼지다.",사과에 벌레가 많이 먹었다.,표준국어대사전 용례,귀나 코가 막혀서 제 기능을 하지 못하게 되다. 또는 그렇게 되게 하다.,8,425031
relation-425031-19,어휘 관계,먹다,,동음이의어 안에서 다의 관계,돈이나 물자 따위가 들거나 쓰이다.,공사에 철근이 생각보다 많이 먹어 걱정이다.,표준국어대사전 용례,귀나 코가 막혀서 제 기능을 하지 못하게 되다. 또는 그렇게 되게 하다.,"8,9",425031
relation-425031-3,어휘 관계,먹다,,동음이의어 안에서 다의 관계,연기나 가스 따위를 들이마시다.,연탄가스를 먹다.,표준국어대사전 용례,귀나 코가 막혀서 제 기능을 하지 못하게 되다. 또는 그렇게 되게 하다.,7,425031
relation-425031-5,어휘 관계,먹다,,동음이의어 안에서 다의 관계,일정한 나이에 이르거나 나이를 더하다.,네 살 먹은 아이.,표준국어대사전 용례,귀나 코가 막혀서 제 기능을 하지 못하게 되다. 또는 그렇게 되게 하다.,7,425031
relation-425031-7,어휘 관계,먹다,,동음이의어 안에서 다의 관계,"욕, 핀잔 따위를 듣거나 당하다.",하루 종일 욕만 되게 먹었네.,표준국어대사전 용례,귀나 코가 막혀서 제 기능을 하지 못하게 되다. 또는 그렇게 되게 하다.,8,425031
relation-425031-9,어휘 관계,먹다,,동음이의어 안에서 다의 관계,수익이나 이문을 차지하여 가지다.,남은 이익은 모두 네가 먹어라.,표준국어대사전 용례,귀나 코가 막혀서 제 기능을 하지 못하게 되다. 또는 그렇게 되게 하다.,8,425031
relation-421703-2,어휘 관계,멀다,,다의 관계,(비유적으로) 어떤 생각에 빠져 판단력을 잃다.,그들은 돈에 눈이 멀어 이런 범죄를 저질렀던 것이다.,표준국어대사전 용례,,"8,9",421703
relation-424557-1,어휘 관계,묻다,,동음이의어 안에서 다의 관계,물건을 흙이나 다른 물건 속에 넣어 보이지 않게 쌓아 덮다.,야산에 시체를 묻다.,표준국어대사전 용례,"가루, 풀, 물 따위가 그보다 큰 다른 물체에 들러붙거나 흔적이 남게 되다.",9,424557
relation-424557-2,어휘 관계,묻다,,동음이의어 안에서 다의 관계,일을 드러내지 아니하고 속 깊이 숨기어 감추다.,가슴속에 비밀을 묻다.,표준국어대사전 용례,"가루, 풀, 물 따위가 그보다 큰 다른 물체에 들러붙거나 흔적이 남게 되다.",9,424557
